word,phonetic,translation,part_of_speech
incur,,引起；导致,v
literal,,字面的,adj
proposition,,提议；主题,n
feasibility,,可行,n
destructive,,破坏性的；毁灭性的,adj
denationalize,,使非国有化,v
resort,,度假胜地,n
engage,,忙于；从事；雇佣,v
disarm,,解除；消除,v
approximately,,大约,adv
cover,,遮盖；遮蔽,v
validation,,证实,n
widespread,,广泛传播的,adj
unethical,,不道德的,adj
withdraw,,撤销；撤退,v
relay,,接替；转播,v
fluently,,流利地,adv
mysteriously,,神秘地,adv
hinder,,阻碍,v
session,,会议；学年,n
postdoctoral,,博士后的,adj
prioritize,,优先,v
bipartisan,,两党的,adj
reluctance,,勉强；不情愿,n
intuitive,,直觉的,adj
quote,,引用,v
pragmatic,,务实的；讲求实际的,adj
alleviate,,减轻；缓解,v
underlying,,潜在的；基础的,adj
generate,,产生,v
dysfunction,,失常,n
invasive,,入侵的,adj
ignore,,忽视,v
specific,,具体的,adj
elegant,,高雅的；雅致的,adj
capital,,资金的；资本的,adj
indicate,,表明,v
eligible,,适合的；胜任的,adj
procedure,,程序,n
unrealistic,,不现实的,adj
occur,,发生,v
aggravate,,加重；加剧,v
frankly,,坦率地,adv
thrilling,,令人兴奋的,adj
irreversible,,不可逆的；不可取消的,adj
marine,,海洋的,adj
interracial,,种族间的,adj
grave,,严重的,adj
undocumented,,无证明的,adj
appoint,,任命,v
rhetorical,,修辞的,adj
momentum,,动力；势头,n
deserve,,值得,v
drastically,,激烈地；猛烈地,adv
particle,,粒子；微粒,n
miniature,,微型的,adj
merit,,值得 n. 优点,v
category,,种类,n
liability,,责任；债务,n
hack,,黑客攻击,v
matter,,重要；要紧,v
brutal,,残酷的,adj
biodiversity,,生物多样性,n
subsequently,,随后,adv
bother,,困扰,v
subconscious,,下意识的；潜意识的,adj
genetic,,基因的,adj
recurrence,,再次发生,n
defect,,缺点,n
retailer,,零售商,n
memo,,备忘录,n
chain,,连锁店,n
executive,,执行官,n
ballet,,芭蕾,n
enrollment,,入学人数,n
propose,,提出,v
frantic,,疯狂的,adj
allegedly,,据说,adv
manipulate,,操纵,v
coverage,,报道,n
novel,,新颖的,adj
previous,,之前的,adj
neutrality,,中立,n
underscore,,强调,v
indispensable,,必不可少的,adj
puzzle,,迷惑,v
illustrate,,阐明；说明,v
sanitation,,卫生环境；卫生设备,n
defensive,,防守的；防御的,adj
perspective,,视角；观点,n
migration,,迁徙；移居,n
float,,漂浮,v
flexible,,灵活的,adj
capable,,有能力的,adj
practical,,实践的；实用的,adj
territory,,领域；领土,n
urbanization,,城市化,n
privilege,,特权,n
forthcoming,,即将来临的,adj
widen,,拓宽；变宽,v
deduction,,扣款,n
virtual,,虚拟的；事实上的,adj
boast,,自夸,v
monetary,,货币的,adj
dim,,暗淡的；愚蠢的,adj
sensible,,理智的,adj
infant,,婴儿,n
precedent,,先例,n
activate,,激活,v
accomplish,,实现,v
immigration,,移民,n
approve,,赞同,v
pessimist,,悲观主义者,n
aggressive,,挑衅的,adj
toxic,,有毒的,adj
ruling,,裁定,n
prolong,,延长,v
tension,,紧张,n
specialist,,专家,n
encounter,,遭遇,v
reap,,收割；收获,v
institute,,研究所；学会；学院,n
maintenance,,维修,n
legend,,传奇,n
groundless,,无理由的；无根据的,adj
undertake,,承担；着手；开始,v
commodity,,商品,n
stimulate,,刺激；激励,v
tough,,困难的；粗暴的,adj
vital,,重要的,adj
ankle,,脚踝,n
surgical,,手术的,adj
peculiar,,奇怪的；特有的,adj
fade,,褪色,v
pursuit,,追求,n
sophisticated,,复杂的；精密的；老于世故的,adj
lobbyist,,游说者,n
lessen,,减少,v
handgun,,手枪,n
influential,,有影响力的,adj
detached,,冷静的；超然的,adj
biography,,传记,n
curriculum,,课程,n
margin,,利润,n
fearlessly,,无畏地；大胆地,adv
randomly,,随机地,adv
discrimination,,歧视,n
stimulus,,刺激,n
competence,,能力,n
sneak,,溜走,v
exceed,,超过,v
turbulence,,气流；骚乱,n
address,,解决,v
trade,,做买卖；交换,v
deal,,买卖毒品,v
hike,,作长途徒步旅行,v
action,,行动,n
resultant,,作为结果而发生的,adj
consequent,,作为结果的；必然的,adj
composer,,作曲家,n
slave,,作苦工；奴役,v
grunt,,作呼噜声；咕哝,v
abide,,忍受；遵守,v
value,,尊重；重视；估价,v
dignity,,庄重；尊严；体面,n
outermost,,最外面的；最远的,adj
optimum,,最优的；最适宜的,adj
initially,,最初；开始,adv
makeup,,化妆品；性格；构造；组成,n
integral,,作为组成部分的；内置的,adj
composition,,组成；构成；结构,n
block,,阻塞；障碍物,n
damn,,谴责,v
ample,,足够的；宽敞的,adj
suffice,,足够,v
lease,,租约；契约；租契,n
charter,,包租（飞机、船等）,v
headquarters,,总部,n
executive,,（机构或公司的）主管；经理,n
main,,总管道；干线,n
overall,,总的,adj
conceit,,自负；自高自大,n
ultraviolet,,紫外（线）的,adj
descendant,,子孙；后裔,n
endow,,资助；赋予,v
datum,,资料；数据；已知数,n
qualification,,资格；学历,n
bourgeois,,中产阶级的；庸俗的；资产阶级的,adj
woodpecker,,啄木鸟,n
bump,,撞上,v
crash,,（发出巨响的） 猛撞,v
way,,（特定的）状态；状况,n
superb,,壮丽的；超等的,adj
ornament,,装饰物,n
decorative,,装饰的；可作装饰的,adj
ornamental,,装饰的,adj
mount,,装配,v
shipment,,装载的货物；装货,n
can,,装罐头,v
array,,（美观地）排列 n. 陈列,v
diversion,,转移；改道；娱乐,n
convert,,转变；改变；变换,v
transition,,转变；变迁；过渡,n
torque,,转（力）矩；扭（力）矩,n
box,,（法庭的）专席,n
workshop,,专题讨论会,n
patent,,专利的 n. 专利,adj
clutch,,抓住；掌握；攫,v
nest,,筑巢；为…筑巢,v
coin,,铸造（硬币）,v
noted,,著名的；知名的,adj
watchful,,注意的；警惕的,adj
inject,,注射；注满；喷射,v
storage,,贮藏；保管,n
position,,形势；主张；立场,n
metropolitan,,主要都市的 n. （东正教和天主教的）大主教,adj
principally,,主要；大抵,adv
stalk,,主茎；叶柄,n
preside,,主持；主奏,v
eject,,逐出；排斥；喷射,v
bamboo,,竹；竹杆；竹棍,n
jewellery,,珠宝；珠宝饰物,n
wrinkle,,皱纹 vt. 使起皱纹,n
axial,,轴的；轴向的,adj
axis,,轴；轴线,n
ambient,,周围的；包围着的,adj
periodic,,周期的；一定时期的,adj
anniversary,,周年纪念日,n
peripheral,,外围的的；末梢的,adj
perimeter,,周（边）；周长,n
anybody,,重要人物,n
responsible,,可靠的；责任重大的,adj
consequence,,重要（性）；重大意义,n
category,,种类；类目；范畴,n
species,,种；物种；种类,n
hearty,,热情友好的；丰盛的,adj
neutron,,中子,n
intermediate,,中间体；调解人,n
proton,,质子；氕核,n
qualitative,,质的；定性的,adj
fabricate,,捏造；制作,v
fabrication,,捏造；制作,n
volunteer,,志愿者 v. 志愿,n
rebuke,,指责；非难；斥责,v
indicative,,指示的；陈述的,adj
denote,,指示；意味着,v
instructor,,指导者；教员,n
designate,,指定；指示；指明,v
colonial,,殖民地的；殖民的,adj
vocation,,职业；行业,n
notable,,值得注意的；著名的,adj
merit,,值得；应受赏（罚）,v
weaver,,织布工；编织者,n
brace,,支柱 v. 拉紧；撑牢,n
check,,支票；帐单,n
second,,支持,v
bearing,,方位；（机器的）承座；轴承；忍受,n
symptom,,症状；征兆；征候,n
regime,,政权；政体；制度,n
politics,,政纲；政见；策略,n
platform,,政纲；党纲；宣言,n
confirmation,,证实；确定；确认,n
testify,,作证；证明；证实,v
audience,,正式会见；拜会,n
correctly,,正确地；恰当地,adv
positive,,正的；阳性的；正的；正极的；阳性的；正的；正数的,adj
normalization,,正常化；标准化,n
sign,,征兆；迹象；病症,n
conqueror,,征服者；胜利者,n
controversy,,争论；辩论；争吵,n
suppress,,镇压；抑制；禁止发表；封锁；查禁,v
gust,,阵风；一阵狂风,n
clinic,,诊所；医务室；会诊；会诊时间；门诊时间,n
diagnose,,诊断（疾病）,v
sincerity,,真诚；诚意；真实,n
cherish,,珍爱；怀有（感情）,v
detective,,侦探；警探；私人侦探；私家侦探,n
underline,,着重；强调 n. 预告,v
grind,,磨碎；碾碎；把...磨成粉,v
discount,,折扣 v. 打折扣卖,n
literally,,照字义；逐字地,adv
illuminate,,照明；照亮；阐明,v
summon,,召唤；鼓起（勇气）,v
marsh,,沼泽地；湿地,n
entertainment,,招待；招待会,n
hindrance,,障碍；妨碍,n
hose,,软管；袜类（包括连裤袜、长筒袜、短袜）,n
sofa,,长沙发；沙发,n
tensile,,张力的；能伸长的,adj
warfare,,战争；战争状态,n
battle,,战斗；与…作战,v
predominant,,占优势的；主要的,adj
unfold,,展开；展现；呈现,v
cling,,粘住；依附；坚持,v
viscous,,粘滞的；粘性的,adj
coherent,,（文章、观点等）连贯的；有条理的；一致的,adj
album,,（收存照片或邮票的） 册子,n
glue,,粘牢,v
cement,,粘结,v
adhere,,粘附；追随；坚持,v
strip,,窄条；长带,n
grasshopper,,蚱蜢；蝗虫；蚂蚱,n
wink,,眨眼；使眼色,v
further,,增进,v
multiplication,,乘法；增加,n
liability,,责任；债务,n
shipbuilding,,造船（业）；造船学,n
mint,,造币厂；巨额钱财,n
hollow,,凿空；挖空,v
hymn,,赞美诗；圣歌；赞歌,n
glorify,,赞美；颂扬（上帝）,v
fore,,在（或向）船头；在（或向）飞行器头部,adv
therein,,在那里,adv
overseas,,在海外；（向）国外,adv
ashore,,在岸上；上岸,adv
outside,,在…外；向…外,prep
brand,,在…上打烙印,v
alongside,,在…旁边,prep
roam,,在…漫步；漫游,v
over,,在（做）…时,prep
reproduction,,再生（产）；繁殖,n
specification,,规格；明确说明；详述,n
disastrous,,灾难性的；悲惨的,adj
operation,,运算,n
freight,,货运；运费,n
locomotive,,运动的；机动,adj
lunar,,月亮的,adj
undertake,,从事；承诺,v
primitive,,远古的；未开化的,adj
dome,,圆屋顶；拱顶,n
cylinder,,圆筒；柱（面）；汽缸,n
satisfactorily,,圆满地,adv
nucleus,,原子核；细胞核,n
prototype,,原型；典型；范例,n
vowel,,元音；元音字母,n
marshal,,元帅；陆军元帅,n
subscription,,订阅（费）；用户费（的缴纳）,n
prophet,,预言家；先知,n
prophecy,,预言；预言能力,n
prediction,,预言；预告；预报,n
preset,,预先装置,v
beforehand,,预先；提前地,adv
budget,,预算；〔政府的〕,n
foresee,,预见；预知；看穿,v
prevention,,预防；阻止；妨碍,n
tulip,,郁金香,n
intonation,,语调；声调；发声,n
cosmic,,宇宙的；广大无边的；极大的,adj
cosmos,,宇宙,n
overlap,,与…交搭；重叠,v
excuse,,为…辩解；使免除,v
senseless,,愚蠢的；无意义的,adj
amusement,,乐趣；娱乐；消遣,n
torpedo,,鱼雷；水雷,n
margin,,余地；（获胜者在时间或票数上领先的）幅度；差额；利润；赚头,n
roundabout,,转弯抹角的；迂回的,adj
kidnap,,诱拐；绑架,v
guilt,,内疚；有罪；犯罪,n
shadowy,,有影的；幽暗的,adj
avail,,有益于；有用 n. 效用,v
ambitious,,有雄心的；热望的,adj
significant,,重要的；重大的；影响深远的,adj
validity,,（法律上的）有效；符合逻辑；正确,n
availability,,有效（性）；可得性,n
finite,,有限的；有尽的,adj
magnet,,有吸引力的人（或物）,n
profitable,,有利的；有益的,adj
advantageous,,有利的；有助的,adj
courteous,,有礼貌的；谦恭的,adj
bead,,有孔小珠；水珠；露珠,n
commonsense,,有常识的,adj
conservative,,保守的；守旧的,adj
liable,,有（法律）责任的,adj
yacht,,游艇；快艇,n
uranium,,铀,n
tanker,,油船；空中加油飞机,n
postal,,邮政的；邮局的,adj
superiority,,优越（性）；优势,n
elbow,,用肘挤；挤进,v
paper,,贴壁纸,v
cutter,,用于切割的器械,n
net,,用网捕；用网覆盖,v
head,,用头顶（球）；朝...行进,v
tug,,用力拖 n. 猛拉；拖,v
hook,,（使）钩住；挂住,v
formulate,,规划；制定；准备,v
sniff,,用鼻子吸；嗅,v
courageous,,勇敢的；无畏的,adj
emigrate,,永久移居国外,v
perpetual,,永久的；四季开花的,adj
everlasting,,永久的；持久的,adj
eternal,,永久的；不朽的,adj
stiffness,,硬度,n
comply,,应允；遵照；照做,v
bound,,应当的；必定的,adj
salute,,（向…）行军礼；（向…）致敬,v
cater,,迎合；投合,v
press,,出版社；印刷所；印刷机,n
printer,,印刷工；印花工,n
harbour,,怀着（不好的想法、恐惧或希望）；包含；藏有；窝藏,v
diet,,日常饮食；日常食物,n
tempt,,引诱；诱惑；劝诱,v
cite,,引证；引用；〔法院〕传召；传讯,v
ignite,,引燃；着火,v
derivation,,引出；起源；衍生,n
banker,,银行家,n
obscure,,无名的；鲜为人知的,adj
inasmuch,,因为；由于,adv
through,,因为；由于,prep
consciousness,,意识；知觉,n
observation,,意见；短评；按语,n
cross,,恼怒的,adj
refrain,,抑制；制止；忍住,v
restrain,,制止；抑制,v
singular,,异常的；奇异的,adj
house,,议院；会议厅,n
obligation,,义务；职责；责任,n
formerly,,以前；从前,adv
veil,,以面纱遮掩；遮盖,v
desert,,遗弃；擅离（职守）,v
forsake,,遗弃；抛弃；摒绝；摒弃,v
transmission,,传播；传染,n
displace,,移置；取代；置换,v
displacement,,移置；免职；置换,n
colonist,,移民；殖民地居民,n
instrumental,,器乐的；有帮助的,adj
wardrobe,,衣柜；衣橱；藏衣室,n
garment,,衣服；服装；衣着,n
islam,,伊斯兰教；回教,n
evenly,,一致地；平静地,adv
compatible,,兼容的,adj
stitch,,一针；缝线 v. 缝,n
troop,,一群；一队；大量,n
concert,,一齐；一致；协作,n
chop,,一块排骨；肉块,n
baby,,一家中年龄最小的人,n
episode,,（人生的）一段经历；（小说的）片段；插曲,n
cluster,,串；束；簇；群；组 v. 群聚；聚集,n
generalization,,一般化；概括；综合,n
burglar,,夜盗；窃贼,n
amateur,,业余的 n. 业余爱好者,adj
metallurgy,,冶金学；冶金术,n
jesus,,耶稣,n
fort,,要塞；堡垒,n
postulate,,假定；假设,v
prescription,,药方；处方；处方药,n
cradle,,摇篮；发源地,n
waver,,犹豫不决；摇摆,v
wag,,（狗） 摇摆 （尾巴）；摇晃 （手指）,v
oxide,,氧化物,n
oxidize,,氧化；使生锈,v
domestic,,家养的,adj
foster,,培养；抚育；代养,v
balcony,,阳台；楼厅；楼座,n
anode,,阳极；正极；板极,n
proverb,,谚语；格言；箴言,n
banquet,,宴会；盛会；酒席,n
scope,,（学科、活动、书籍等的）范围；（发挥能力的）机会；施展余地；眼界,n
cloak,,掩盖；掩饰；覆盖；笼罩,v
sharply,,严厉地；苛刻地,adv
prolong,,延长；拉长；拖延,v
retard,,阻碍；减缓；放慢,v
pickle,,腌制食品；泡菜,n
dentist,,牙科医生,n
opium,,鸦片；麻醉剂,n
deposit,,押金,n
squeeze,,压榨；榨取,v
compression,,压缩；压紧；浓缩,n
squash,,压碎 n. 果汁饮料,v
overwhelming,,压倒的；势不可挡的,adj
overwhelm,,使（某人）感到不能自持；使不知所措；压倒；击败,v
velocity,,迅速；快速,n
circulation,,血液循环；（资料、货币等）流通,n
patrol,,巡逻；巡查,n
cruise,,巡航；巡航于…,v
quest,,寻找；追求,v
cigar,,雪茄烟；叶卷烟,n
scholarship,,奖学金；学问；学识,n
radiant,,容光焕发的；灿烂的,adj
gorgeous,,极其漂亮的；极其吸引人的；绚丽的；华丽的,adj
option,,选择；取舍,n
cock,,公鸡,n
melody,,旋律；曲调；歌曲,n
overhang,,悬于…之上；悬垂,v
console,,悬臂；肘托；控制台,n
propaganda,,宣传,n
declaration,,宣布；宣言,n
narration,,叙述；故事；叙述法,n
sequence,,序列；顺序,n
warrant,,（法院授权警方采取行动的）令状；许可证,n
requisite,,需要的；必要的 n. 必需品,adj
embroidery,,绣花；刺绣；绣制品,n
nun,,修女；尼姑,n
eloquence,,雄辩；口才；修辞,n
wind,,风,n
directory,,姓名地址录,n
pacific,,性情温和的,adj
survival,,幸存；残存；幸存者,n
flush,,脸红；一阵强烈情感；（流露出的）一阵激情,n
formal,,正规的；庄重的,adj
constituent,,构成的 n. 选民,adj
scarlet,,猩红色 adj. 猩红的,n
religion,,宗教,n
novelty,,新颖；新奇的事物,n
regenerative,,回授的；再生的,adj
bridegroom,,新郎,n
novel,,新的；异常的,adj
zinc,,锌 v. 在…上镀锌,n
appreciation,,欣赏；感激,n
psychology,,心理学；心理,n
crab,,蟹；蟹肉 v. 捕蟹,n
subscript,,写在下方的 n. 下标,adj
sideways,,斜向一边地,adv
jean,,斜纹布；牛仔裤,n
gradient,,斜坡,n
vicious,,邪恶的；恶性的,adj
evil,,邪恶；罪恶；祸害,n
collaborate,,协作；合作；协调,v
team,,协作；合作,v
coefficient,,协同因素；系数；率,n
wedge,,楔 v. 楔入；挤入,n
calibration,,校准；标定；刻度,n
paragraph,,（文章的）段；段落,n
cautious,,小心的；谨慎的,adj
caution,,小心 v. 告诫；警告,n
suitcase,,手提箱；衣箱,n
decimal,,小数的；十进制的,adj
footpath,,小路；人行道,n
puppy,,小狗；幼小的动物,n
closet,,小房间；壁碗橱,n
pamphlet,,小册子,n
slack,,萧条的；懈怠的,adj
disappearance,,消失；消散；失踪,n
recreation,,消遣；娱乐活动,n
consumer,,消费者；用户,n
consumption,,消费（量）,n
depression,,消沉；不景气萧条期,n
token,,辅币；象征,n
ivory,,象牙（质）；乳白色,n
forward,,向前；向将来 v. 转递,adv
