word,phonetic,translation,part_of_speech
pointless,,无意义的,adj
significant,,重要的,adj
mutual,,相互的,adj
temptation,,诱惑；引诱,n
passive,,被动的,adj
evolve,,使发展,v
treasure,,珍爱,v
shock,,感到震惊,v
disservice,,伤害；帮倒忙,n
ambitious,,有雄心的；野心勃勃的,adj
fancy,,华丽的；别致的,adj
accumulate,,积累；增加,v
fuss,,大惊小怪,n
ultimately,,最后；最终,adv
showmanship,,主持演出的技巧,n
cancel,,取消,v
regulate,,管理,v
peer,,同龄人,n
calculate,,计算,v
virtually,,几乎；差不多,adv
accustom,,使习惯,v
retailer,,零售商,n
programmer,,程序设计员,n
advice,,建议,n
admiration,,钦佩；称赞,n
courageous,,有勇气的,adj
respectful,,有礼貌的；尊重的,adj
makeup,,化妆品,n
reservation,,预定,n
apply,,申请；应用,v
demonstrate,,证明；展示,v
generation,,一代人；产生,n
chat,,聊天,v
ancient,,古代的,adj
evil,,邪恶；罪恶,n
indifferent,,冷漠的,adj
namely,,即；也就是,adv
effect,,影响,n
devote,,奉献；致力于,v
appointment,,约会,n
appoint,,任命；委派；约定；确定；指定,v
resemble,,像；相似,v
assemble,,集合；组装；集合,v
expressiveness,,表达,n
visibility,,能见度,n
distracted,,分心的,adj
debt,,债务,n
substitute,,代替者 v. 代替,n
insecure,,不安全的,adj
chap,,小伙子；小家伙；家伙,n
selective,,选择的；精选的,adj
compensation,,弥补；补偿,n
dilemma,,困境,n
foreseeable,,可以预见的,adj
inadequacy,,不足,n
guarantee,,担保 n. 保证；担保,v
discrimination,,歧视,n
intense,,强烈的,adj
facilitate,,使便利；促进,v
mislead,,误导,v
reassess,,重新评估,v
response,,反应,n
essay,,散文；文章,n
stimulate,,刺激,v
dessert,,甜点,n
peaceful,,平静的；和平的,adj
regularly,,定期地；有规律地,adv
fascinate,,强烈地吸引；迷住,v
durability,,持久,n
discover,,发现,v
constitute,,组成,v
administrative,,管理的,adj
tremble,,颤抖,v
ignorant,,无知的,adj
decorate,,装饰,v
acquire,,获得,v
annual,,每年的,adj
due,,到期的,adj
situation,,情况,n
archive,,档案馆；档案室；档案,n
incomparable,,无比的；无可匹敌的,adj
perspective,,视角；观点；远景,n
compete,,竞争,v
joint,,联合的,adj
overload,,负担太重,n
mechanic,,机械师,n
distinguish,,区别；区分,v
vote,,投票；选举,v
everlasting,,永恒的,adj
construction,,建筑,n
aggressive,,挑衅的；好斗的；有上进心的,adj
classification,,分类；级别,n
melt,,融化,v
detect,,觉察；检测,v
discourage,,阻止；使气馁,v
combination,,联合；结合,n
grave,,坟墓,n
malfunction,,失灵；故障,n
reduce,,减少,v
respectively,,各自地,adv
forefinger,,食指,n
wise,,聪明的；有智慧的,adj
background,,背景,n
symbol,,象征；标志,n
quality,,品质,n
repave,,再铺；重新铺砌,v
downfall,,（雨等的）大下特下,n
ring,,拳击台,n
planet,,行星,n
pension,,养老金,n
perception,,感知,n
facility,,设施,n
proportion,,比例；部分,n
involve,,卷入；包含,v
attempt,,尝试；试图 v. 尝试；试图,n
conventional,,传统的,adj
detailed,,细节的；详细的,adj
interpretation,,阐释；说明,n
guilt,,有罪；犯罪行为,n
connectivity,,连接；联系,n
behave,,表现,v
instruct,,指导；教授；通知；命令,v
infinite,,无限的,adj
hazard,,危险,n
undervalue,,低估,v
specific,,特定的；具体的,adj
appealing,,吸引人的,adj
fitness,,健康,n
conclusion,,结论,n
absent,,缺席的,adj
antique,,古玩；古董,n
myth,,神话,n
intervention,,干涉,n
trace,,痕迹,n
protest,,抗议,v
refuel,,（给）加油；加燃料,v
tackle,,处理,v
finance,,财政 v. 资助,n
fine,,罚款,v
indicate,,表明,v
dissatisfy,,不满意,v
expand,,扩大,v
spontaneous,,自发的,adj
offense,,犯罪；冒犯,n
abruptly,,突然地,adv
recycle,,循环；再利用,v
rude,,粗鲁的,adj
contribute,,捐款；贡献,v
embarrass,,尴尬,v
weaken,,减少；减弱,v
mineral,,矿物,n
sticky,,粘的,adj
challenge,,挑战 . v. 质疑,n
excess,,过量；过度,n
recruit,,招募；吸收 n. 新兵；新成员,v
overstate,,夸张；夸大,v
generalization,,概括,n
hub,,中心,n
conservative,,保守的；传统的,adj
restock,,重新进货；再储存,v
convict,,证明…有罪,v
deepen,,使加深；加剧,v
tank,,油箱；水箱,n
negative,,消积的；否定的,adj
accelerate,,加速,v
territory,,领土；领域,n
impact,,影响,n
distraction,,分心；消遣,n
resolve,,解决；下决心,v
refuse,,拒绝,v
soluble,,可溶的；可以解决的,adj
brave,,勇敢的；极好的,adj
hat,,帽子（一般指有边的）,n
beach,,海滩；湖滩；河滩,n
authority,,当局；官方；权力,n
roast,,烤；炙；烘,v
amplify,,放大；扩大；增强,v
bulk,,大部分；体积；块头,n
put,,放；摆；使处于,v
stable,,稳定的；不变的,adj
certificate,,证书；证件；执照；（毕业）文凭；合格证书,n
dragon,,龙,n
capable,,有能力的；有才能的,adj
criticism,,批评；批判；评论,n
accommodation,,住处；工作场所,n
imply,,暗示；意指,v
december,,十二月,n
president,,总统；（某组织的）最高权力人,n
lately,,最近；不久前,adv
down,,向下；在下面,adv
matter,,事情；物质 v. 要紧,n
lake,,湖,n
nor,,既不…也不…；也不,conj
bench,,长凳；条凳,n
rug,,小地毯；毛毯,n
mirror,,镜子 v. 与〔另一事物〕相似；反映,n
draw,,画；划,v
net,,网；网状物；互联网,n
scale,,天平；磅秤；秤,n
outline,,轮廓；略图；大纲,n
quiet,,安静的；寂静的,adj
water,,水 v. 使湿；灌溉,n
nervous,,神经的；易激动的,adj
nevertheless,,然而 adv. 仍然,conj
assembly,,集合；集会；装配,n
fight,,打（仗）；斗争,v
missing,,失去的；缺掉的,adj
lift,,提起；提高 n. 电梯,v
refrigerator,,冰箱；冷藏库,n
dirty,,脏的；下流的,adj
rent,,租金 v. 出租,n
convince,,使确信；使信服,v
abroad,,（在）国外,adv
offend,,冒犯 v. 犯罪；违法,v
belong,,属于,v
arouse,,引起；唤起；唤醒,v
admission,,承认；允许进入,n
modify,,更改；修改,v
express,,表示 n. 快车；快递,v
imagine,,想象；设想,v
infinite,,无限的；无数的,adj
barrier,,障碍；栅栏；屏障,n
lane,,（乡间）小路；跑道,n
notebook,,笔记本；期票簿,n
realm,,领域；王国；国土,n
lever,,控制杆；杆；杠杆,n
midst,,中部；中间；当中,n
pilot,,飞行员；领航员,n
direct,,直接的；直率的,adj
prejudice,,偏见；成见,n
tour,,旅行；旅游 v. 旅游；游历,n
tolerance,,忍受；容忍,n
discourage,,使泄气；使灰心,v
get,,获得；得到；到达；变成；成为,v
advertisement,,广告,n
ribbon,,缎带；丝带；带,n
partner,,配偶；伙伴；搭挡,n
hamburger,,汉堡包；牛肉饼,n
climb,,攀登；爬,v
differ,,不同；相异,v
exhibition,,展览会；展览；陈列,n
mineral,,矿物 adj. 矿物的,n
public,,公众的 n. 公众,adj
palace,,宫；宫殿,n
pulse,,脉搏；脉动；脉冲,n
immediately,,立即；（immediately involved）直接地,adv
cow,,母牛；奶牛；母兽,n
private,,私人的；私下的,adj
toast,,烤面包 v. 烘；烤,n
scenery,,风景；舞台布景,n
fun,,乐趣；娱乐；玩笑,n
living,,活的 n. 生活；生计,adj
mediterranean,,地中海 adj. 地中海的,n
worth,,值…的 n. 价值,adj
conquer,,征服；战胜,v
absorb,,吸收；中文释义；使专心,v
enthusiasm,,热情；热心；热忱,n
brood,,同窝幼鸟 v. 孵（蛋）,n
tip,,轻击；给小费,v
accompany,,陪伴；陪同；伴随,v
execute,,将…处死；实施,v
conceal,,把…隐藏起来,v
certain,,肯定的；确实的,adj
apparent,,明显的；表面上的,adj
messenger,,送信者；信使,n
merit,,长处；优点,n
youth,,青春；青年们；青年,n
naval,,海军的；军舰的,adj
downward,,向下的 adv. 向下地,adj
fact,,事实；实际；实情,n
hut,,小屋；棚屋,n
namely,,即；也就是,adv
monument,,纪念碑；纪念馆,n
cool,,凉的；冷静的,adj
governor,,州长；主管人员,n
program,,程序；节目单,n
illness,,病；疾病,n
normal,,正常的；普通的,adj
population,,人口；全体居民,n
frontier,,边境；边疆；新领域,n
quantity,,量；数量；分量,n
order,,次序；整齐 v. 命令,n
learning,,学问；知识；学习,n
everywhere,,到处；处处,adv
stage,,阶段；舞台,n
everyone,,每人；人人,pron
sting,,刺；刺痛 n. 刺,v
hatch,,（蛋）孵化；孵出,v
honey,,蜜；蜂蜜,n
nest,,巢；窝；穴,n
degree,,度；学位,n
equivalent,,相等的；等量的,adj
calendar,,日历；历书；历法,n
manual,,体力的 n. 手册,adj
cabinet,,内阁；橱；柜,n
steady,,稳固的 v. 使稳定,adj
more,,更多的 adv. 更,adj
apple,,苹果,n
never,,永不；决不；不,adv
instruction,,命令；教学；教训,n
laughter,,笑；笑声,n
appeal,,呼吁；申述 v. 呼吁；申述,n
idiom,,习语；成语,n
impressive,,给人印象深刻的,adj
fourteen,,十四,num
on,,在…上,prep
stack,,堆；垛 v. 堆积,n
imitate,,模仿；仿效；仿制,v
cast,,投；扔；抛；浇铸,v
pump,,泵 v. 用抽机抽,n
animal,,动物；兽 adj. 兽欲/动物本能等（animal urges/instincts）,n
mend,,修补；缝补；修理,v
dozen,,一打；十二个,n
bathe,,给…洗澡,v
means,,方法；手段；工具,n
emphasis,,强调；重点；重要性,n
shortage,,不足；缺少；不足额,n
contrary,,相反的 n. 相反,adj
tunnel,,隧道；坑道；地道,n
visible,,可见的；看得见的,adj
minimum,,最小量 adj. 最小的,n
hedge,,篱笆；树篱,n
bundle,,捆；包；束；包袱,n
stretch,,伸展；伸 n. 伸展,v
electrical,,电的；电气科学的,adj
artificial,,人工的；娇揉造作的,adj
grateful,,感激的,adj
classmate,,同班同学,n
assess,,对（财产等）估价,v
personal,,个人的；本人的,adj
qualify,,使具有资格,v
shift,,替换；转移 n. 转换,v
preceding,,在前的；在先的,adj
board,,板 v. 上（船、车等）,n
custom,,习惯；风俗；海关,n
patch,,补丁；〔与周围部分不同的〕斑；小块 v. 修补；缝补,n
jar,,罐子；坛子；广口瓶,n
defeat,,战胜；击败；挫败,v
child,,小孩；儿童；儿子/女儿,n
education,,教育；训导,n
stair,,楼梯,n
ornament,,装饰物；装饰,n
downstairs,,在楼下 adj. 楼下的,adv
hare,,野兔,n
brook,,小河；溪流,n
procedure,,程序；手续；过程,n
employ,,雇用；用；使忙于,v
may,,modal verb. 可能；可以；祝,
province,,省；领域；部门,n
freeze,,冻；结冻,v
artistic,,艺术的；艺术家的,adj
combination,,结合；联合；混合,n
adapt,,使适应；改编,v
ambulance,,救护车,n
burden,,担子；重担,n
innocent,,清白的；幼稚的,adj
option,,选择；选择权,n
fee,,费；酬金；赏金,n
greeting,,问候；招呼；致敬,n
sincere,,真诚的；真挚的,adj
steel,,钢；钢铁,n
guard,,守卫；看守 n. 卫兵,v
worthy,,值得尊敬的；值得的,adj
breakfast,,早饭；早餐,n
sympathize,,同情；同感；共鸣,v
gallery,,美术馆；画廊；长廊；走廊,n
notice,,注意 n. 注意；通知,v
percentage,,百分比；百分率,n
money,,货币；金钱；财富,n
best,,最好的；最大的,adj
meet,,遇见,v
crown,,王冠；冕；花冠,n
beginning,,开始；开端；起源,n
mathematical,,数学的；数学上的,adj
juice,,（水果等）汁；液,n
meadow,,草地；牧草地,n
district,,地区；区域；区,n
fish,,鱼；鱼肉 v. 钓鱼,n
incorrect,,不正确的；错误的,adj
lose,,失去；迷失；输掉,v
man,,男人；人；人类,n
mere,,仅仅的；纯粹的,adj
bell,,钟；铃；门铃；钟声,n
mean,,作…解释；意指,v
surrender,,交出；投降,v
complicate,,使复杂；使陷入,v
english,,英语 adj. 英国人的,n
gardener,,园丁；花匠,n
call,,把…叫做；叫；喊,v
pleasant,,令人愉快的；舒适的,adj
conversion,,转变；转化；改变,n
adopt,,收养；采用；采取,v
master,,能手；主人；硕士,n
pipe,,管子；导管；烟斗,n
recover,,重新获得；挽回,v
communicate,,通讯；传达,v
bike,,自行车 v. 骑自行车,n
classify,,把…分类,v
trumpet,,喇叭；小号,n
canoe,,独木舟；皮艇；划子,n
entertain,,使欢乐；招待,v
campaign,,运动；战役,n
abandon,,丢弃；放弃；抛弃,v
lorry,,运货汽车；卡车,n
congress,,大会；国会；议会,n
double,,双的；两倍的,adj
confident,,确信的；自信的,adj
extreme,,极度的；尽头的,adj
frequency,,屡次；次数；频率,n
confess,,供认；承认；坦白,v
lodge,,暂住；借宿；投宿,v
apartment,,一套公寓房间,n
elevator,,电梯；升降机,n
kilogram,,千克；公斤,n
industrial,,工业的；产业的,adj
explosive,,炸药 adj. 会爆炸的,n
challenge,,挑战,n
swear,,宣（誓）；诅咒,v
departure,,离开；出发；起程,n
elastic,,松紧带 adj. 有弹性的,n
break,,打破；损坏；破坏,v
capital,,首都；资本；资金,n
adequate,,足够的；可以胜任的,adj
progress,,前进；进展；进步,n
paste,,糊；酱；糨糊,n
relevant,,有关的；贴切的,adj
exam,,考试；检查；细查,n
conservative,,保守的 n. 保守的人,adj
inhabit,,居住于；栖息于,v
ministry,,（政府的）部,n
stem,,茎；（树）干 v. 起源,n
margin,,页边的空白；边缘；边缘,n
core,,果实的心；核心,n
correspondent,,通讯员；通信者,n
possibly,,可能地；也许,adv
roll,,滚动；转动,v
repair,,修理；修补 n. 修理；修补,v
moral,,道德的；合乎道德的,adj
broken,,被打碎的；骨折的,adj
steer,,驾驶,v
wax,,蜡；蜂蜡,n
centimetre,,公分；厘米,n
gaseous,,气体的；气态的,adj
equal,,相等的；平等的,adj
lecture,,演讲；讲课 v. 演讲；讲课,n
recommendation,,推荐；介绍；劝告,n
bleed,,出血；流血,v
kid,,小孩；儿童；少年,n
become,,变得；变成；成为,v
rid,,使摆脱；使去掉,v
land,,土地；陆地 v. 上岸,n
bold,,大胆的；冒失的,adj
prison,,监狱；监禁,n
modest,,谦虚的；不太大的；不很贵的,adj
leather,,皮革；皮革制品,n
length,,长；长度；一段,n
academic,,学院的；学术的,adj
prosperous,,繁荣的；昌盛的,adj
grammatical,,语法上的,adj
physics,,物理学,n
turbine,,叶轮机；汽轮机,n
contempt,,轻蔑；藐视；受辱,n
settlement,,解决；殖民；殖民地,n
label,,标签；标记；符号,n
dew,,露；露水,n
professor,,教授,n
nothing,,没有东西 adv. 毫不,n
palm,,手掌；手心,n
limit,,限度；限制；范围,n
crude,,简陋的；天然的,adj
cold,,冷的；冷淡的 n. 冷,adj
frank,,坦白的；直率的,adj
forget,,忘记；遗忘,v
bean,,豆；蚕豆,n
appear,,似乎；出现；来到,v
price,,价格；价钱；代价,n
emotion,,情感；感情；激动,n
worst,,最坏的 adv. 最坏地,adj
moan,,呻吟声 v. 呻吟,n
terrible,,可怕的；极度的,adj
dollar,,元〔美国、加拿大、澳大利亚等国的货币单位〕,n
answer,,回答；响应,v
barn,,谷仓；牲口棚,n
conclusion,,结论；推论；结尾,n
demand,,要求；询问；需要,v
learn,,学；学习,v
rival,,竞争者 adj. 竞争的,n
industry,,工业；产业；勤劳,n
concern,,关心；挂念；重要的事,n
friendly,,友好的；友谊的,adj
pale,,苍白的；浅的,adj
dramatic,,戏剧的；引人注目的,adj
rhythm,,韵律；格律；节奏,n
local,,地方的；局部的,adj
nuclear,,原子核的,adj
gentleman,,绅士；有教养的人,n
exactly,,确切地；恰恰正是,adv
shield,,盾；防护物 v. 保护,n
hawk,,鹰；隼,n
network,,网状物；网络,n
disease,,病；疾病；病害,n
french,,法国的 n. 法国人,adj
indicate,,标示；表示；表明,v
aural,,耳的；听觉的,adj
basket,,篮；篓；筐,n
interpreter,,译员；口译者,n
mountain,,山；山岳；山脉,n
obtain,,获得；得到；买到,v
activity,,活动；活力；行动,n
lung,,肺脏；肺,n
throughout,,遍及 adv. 到处,prep
measurable,,可测量的,adj
clasp,,扣子；钩子；别针,n
unit,,单位；单元；部件,n
spring,,跳；跃 n. 泉；跳跃,v
home,,家；家乡 adj. 家庭的,n
grammar,,语法；语法书,n
army,,军队；陆军,n
clock,,钟；仪表,n
domestic,,本国的；家庭的,adj
ladder,,梯子；梯状物,n
doubt,,怀疑；疑虑 v. 怀疑,n
fork,,餐叉；叉；分叉,n
course,,课程；过程；一道菜,n
intense,,强烈的；紧张的,adj
advice,,劝告；忠告；意见,n
virtually,,实际上；事实上,adv
envy,,妒忌；羡慕 n. 妒忌；羡慕,v
duck,,鸭；中文释义: 雌鸭；鸭肉,n
remark,,评论；谈论 v. 评论；谈论,n
native,,本土的 n. 本地人,adj
purchase,,买；购买 v. 买,n
